p_id,wave_num,time_glbcc
R2PH3173,3,28
R2PH31926,3,35
R2PH32062,3,19
R2PH32192,3,17
R2PH32229,3,16
R2PH32348,3,18
R2PH3238,3,102
R2PH32682,3,20
R2PH32755,3,13
R2PH32760,3,22
R2PH32866,3,10
R2PH32876,3,24
R2PH32999,3,11
R2PH33267,3,72
R2PH33445,3,8
R2PH33497,3,8
R2PH33511,3,15
R2PH3359,3,16
R2PH33655,3,15
R2PH33774,3,23
R2PH3384,3,7
R2PH33865,3,18
R2PH33884,3,17
R2PH33898,3,21
R2PH34057,3,84
R2PH34183,3,16
R2PH34246,3,12
R2PH34248,3,15
R2PH34375,3,15
R2PH34382,3,10
R2PH34415,3,5
R2PH34621,3,20
R2PH3464,3,12
R2PH34876,3,7
R2PH34906,3,22
R2PH35171,3,13
R2PH35177,3,15
R2PH35300,3,30
R2PH3534,3,20
R2PH35545,3,17
R2PH35571,3,14
R2PH35611,3,18
R2PH36040,3,13
R2PH3612,3,14
R2PH3620,3,7
R2PH36271,3,22
R2PH3633,3,12
R2PH3634,3,18
R2PH36383,3,21
R2PH36395,3,8
R2PH36418,3,26
R2PH36582,3,25
R2PH36666,3,59
R2PH37245,3,29
R2PH37386,3,15
R2PH37403,3,11
R2PH37524,3,15
R2PH37620,3,19
R2PH3784,3,27
R2PH37847,3,16
R2PH37949,3,13
R2PH37950,3,44
R2PH38078,3,14
R2PH38085,3,12
R2PH38100,3,42
R2PH38301,3,31
R2PH3854,3,19
R2PH38658,3,22
R2PH38780,3,34
R2PH38842,3,73
R2PH38944,3,14
R2PH3898,3,18
R2PH39071,3,21
R2PH39126,3,39
R2PH39389,3,45
R2PH39427,3,14
R2PH39496,3,17
R2PH39653,3,19
R2PH40007,3,10
R2PH40030,3,16
R2PH40035,3,17
R2PH40036,3,10
R2PH40046,3,27
R2PH40067,3,22
R2PH40102,3,11
R2PH4014,3,13
R2PH40140,3,14
R2PH40160,3,8
R2PH40208,3,14
R2PH40267,3,25
R2PH40319,3,32
R2PH40411,3,19
R2PH40440,3,15
R2PH40461,3,9
R2PH40463,3,9
R2PH4052,3,17
R2PH40558,3,34
R2PH40584,3,6
R2PH40612,3,15
R2PH40681,3,21
R2PH40682,3,25
R2PH40714,3,27
R2PH4073,3,31
R2PH40816,3,32
R2PH40824,3,7
R2PH40957,3,19
R2PH40978,3,10
R2PH41017,3,13
R2PH41065,3,43
R2PH41106,3,19
R2PH41184,3,13
R2PH41254,3,37
R2PH41368,3,12
R2PH41409,3,27
R2PH41507,3,14
R2PH41531,3,10
R2PH41537,3,23
R2PH41660,3,106
R2PH41763,3,32
R2PH41831,3,21
R2PH41902,3,15
R2PH41957,3,25
R2PH42225,3,19
R2PH42248,3,52
R2PH42327,3,15
R2PH4263,3,20
R2PH42631,3,16
R2PH4265,3,13
R2PH42656,3,21
R2PH42806,3,12
R2PH42824,3,11
R2PH42924,3,26
R2PH42972,3,52
R2PH43137,3,15
R2PH43152,3,29
R2PH43262,3,7
R2PH43284,3,25
R2PH43293,3,101
R2PH43487,3,12
R2PH438,3,31
R2PH4440,3,9
R2PH4441,3,18
R2PH4470,3,35
R2PH4559,3,31
R2PH4595,3,33
R2PH4665,3,15
R2PH4858,3,25
R2PH4870,3,19
R2PH4949,3,14
R2PH4988,3,21
R2PH5041,3,38
R2PH5061,3,11
R2PH5176,3,12
R2PH5177,3,17
R2PH5285,3,22
R2PH5345,3,10
R2PH5370,3,43
R2PH5384,3,31
R2PH5456,3,9
R2PH557,3,34
R2PH5673,3,16
R2PH5700,3,11
R2PH586,3,98
R2PH6055,3,40
R2PH6116,3,107
R2PH6186,3,9
R2PH622,3,11
R2PH6341,3,23
R2PH6417,3,24
R2PH6446,3,22
R2PH6660,3,37
R2PH687,3,9
R2PH6933,3,20
R2PH6990,3,12
R2PH7232,3,14
R2PH7338,3,12
R2PH7347,3,22
R2PH7443,3,12
R2PH7465,3,12
R2PH7469,3,8
R2PH7613,3,12
R2PH7856,3,19
R2PH8196,3,25
R2PH8324,3,8
R2PH8449,3,8
R2PH8484,3,22
R2PH85,3,10
R2PH8547,3,11
R2PH8735,3,16
R2PH8876,3,34
R2PH9151,3,21
R2PH9162,3,47
R2PH9249,3,18
R2PH9491,3,19
R2PH9520,3,6
R2PH9571,3,25
R2PH9615,3,20
R2PH9655,3,11
R2PH9723,3,9
R2PH9757,3,50
R2PH9786,3,40
R2PH9885,3,11
R2PH9980,3,22
R30KNM19167,3,10
R30KPH61237,3,20
R3OKNM10063,3,15
R3OKNM10091,3,27
R3OKNM10292,3,18
R3OKNM10320,3,14
R3OKNM10811,3,12
R3OKNM11079,3,12
R3OKNM11089,3,9
R3OKNM11125,3,20
R3OKNM12403,3,15
R3OKNM12466,3,14
R3OKNM13493,3,17
R3OKNM13505,3,23
R3OKNM13664,3,27
R3OKNM151,3,11
R3OKNM16080,3,9
R3OKNM16856,3,64
R3OKNM17192,3,9
R3OKNM18001,3,9
R3OKNM18053,3,13
R3OKNM18165,3,12
R3OKNM19042,3,70
R3OKNM191,3,18
R3OKNM19242,3,11
R3OKNM19268,3,13
R3OKNM19362,3,62
R3OKNM19923,3,9
R3OKNM20079,3,19
r3oknm20121,3,17
R3OKNM20294,3,11
R3OKNM20302,3,9
R3OKNM20578,3,18
R3OKNM20600,3,22
R3OKNM21306,3,29
R3OKNM21426,3,11
R3OKNM21645,3,19
R3OKNM21673,3,27
R3OKNM21840,3,12
R3OKNM21901,3,9
R3OKNM21961,3,16
R3OKNM21986,3,11
R3OKNM22636,3,772
R3OKNM23092,3,17
R3OKNM23244,3,19
R3OKNM23511,3,18
R3OKNM24150,3,11
r3oknm24210,3,9
R3OKNM24486,3,17
R3OKNM24512,3,12
R3OKNM24522,3,23
R3OKNM256,3,13
R3OKNM2657,3,9
R3OKNM3351,3,13
R3oknm3451,3,7
R3OKNM3459,3,7
R3OKNM3515,3,9
R3OKNM3648,3,10
R3OKNM3669,3,8
R3OKNM3696,3,21
R3OKNM3882,3,6
R3OKNM4055,3,9
R3OKNM4093,3,13
R3OKNM4270,3,9
R3OKNM4369,3,16
R3OKNM4397,3,15
R3OKNM4498,3,12
R3OKNM9828,3,23
R3OKPH10288,3,16
R3OKPH10996,3,15
R3OKPH11065,3,12
R3OKPH11086,3,18
R3OKPH11177,3,35
R3OKPH11259,3,8
R3OKPH12500,3,17
r3okph13422,3,11
R3OKPH13445,3,8
R3OKPH13494,3,21
R3OKPH13673,3,28
R3OKPH14941,3,20
R3OKPH14953,3,25
R3OKPH153,3,29
R3OKPH15342,3,23
R3OKPH15654,3,9
R3OKPH15727,3,10
R3OKPH15743,3,8
R3OKPH15749,3,11
R3OKPH15809,3,15
R3OKPH15938,3,30
R3OKPH16046,3,11
R3OKPH16504,3,35
R3OKPH16620,3,15
R3OKPH16723,3,15
R3OKPH16968,3,28
R3OKPH16984,3,25
R3OKPH16997,3,12
R3OKPH17002,3,15
R3OKPH17154,3,68
R3OKPH17159,3,22
R3OKPH17160,3,23
R3OKPH17230,3,14
R3OKPH17371,3,57
R3OKPH17389,3,37
R3OKPH17464,3,22
R3OKPH17501,3,12
R3OKPH17541,3,6
R3OKPH17594,3,103
R3OKPH17734,3,7
R3OKPH17787,3,22
R3OKPH17833,3,19
R3OKPH17966,3,18
R3OKPH17971,3,9
R3OKPH18115,3,15
R3OKPH18132,3,44
R3OKPH18346,3,16
R3OKPH18356,3,18
R3OKPH18502,3,20
R3OKPH18532,3,7
R3OKPH18539,3,9
R3OKPH18707,3,19
R3OKPH18815,3,17
R3OKPH18991,3,24
R3OKPH19054,3,10
R3OKPH19089,3,23
R3OKPH19142,3,14
R3OKPH19151,3,15
R3OKPH19288,3,7
R3OKPH19378,3,18
R3OKPH19416,3,17
R3OKPH19904,3,13
R3OKPH19956,3,22
R3OKPH20031,3,11
R3OKPH20173,3,52
R3OKPH20205,3,20
R3OKPH20225,3,48
R3OKPH20349,3,18
R3OKPH20360,3,19
R3OKPH20385,3,12
R3OKPH20743,3,13
R3OKPH20896,3,21
R3OKPH20951,3,31
R3OKPH20963,3,18
R3OKPH21060,3,22
R3OKPH21061,3,19
R3OKPH21166,3,9
R3OKPH21187,3,67
R3OKPH21212,3,25
R3OKPH21343,3,8
R3OKPH21375,3,18
R3OKPH21634,3,15
R3OKPH21636,3,19
R3OKPH21726,3,22
R3OKPH21757,3,10
R3OKPH21771,3,30
R3OKPH21773,3,11
R3OKPH21882,3,9
R3OKPH21948,3,25
R3OKPH22158,3,19
R3OKPH22197,3,18
R3OKPH22273,3,19
R3OKPH22329,3,15
R3OKPH22400,3,11
R3OKPH22874,3,25
R3OKPH22967,3,21
R3OKPH23017,3,10
R3OKPH23097,3,18
R3OKPH23178,3,20
R3OKPH23526,3,12
R3OKPH23544,3,24
R3OKPH23564,3,25
R3OKPH23576,3,18
R3OKPH23672,3,28
R3OKPH23778,3,62
R3OKPH23790,3,22
R3OKPH23907,3,35
R3OKPH23956,3,22
R3OKPH23973,3,46
R3OKPH24068,3,5
R3OKPH24072,3,5
R3OKPH24106,3,21
R3OKPH24111,3,5
R3OKPH24138,3,31
R3OKPH24153,3,24
R3OKPH24165,3,17
R3OKPH24170,3,14
R3OKPH24312,3,14
R3OKPH24567,3,11
R3OKPH2660,3,17
R3OKPH2828,3,53
R3OKPH2829,3,15
R3OKPH2835,3,14
R3OKPH2842,3,29
R3OKPH2919,3,15
R3OKPH2939,3,24
R3OKPH2983,3,17
R3OKPH2999,3,26
R3OKPH347,3,28
R3OKPH3511,3,14
R3OKPH3524,3,14
R3OKPH3589,3,23
R3OKPH3642,3,15
R3OKPH3689,3,37
R3OKPH3747,3,9
R3OKPH3773,3,15
R3OKPH3809,3,11
R3OKPH3817,3,13
R3OKPH3927,3,9
R3OKPH4049,3,11
R3OKPH4086,3,14
R3OKPH4277,3,20
R3OKPH4318,3,14
R3OKPH4363,3,23
R3OKPH4408,3,38
R3OKPH446,3,32
R3OKPH4486,3,9
R3OKPH4488,3,28
R3OKPH452,3,33
R3OKPH477,3,24
R3OKPH60429,3,30
R3OKPH60449,3,15
R3OKPH60543,3,35
R3OKPH60561,3,23
R3OKPH60743,3,11
R3OKPH60824,3,14
R3OKPH60880,3,27
R3OKPH60885,3,30
R3OKPH60897,3,27
R3OKPH60909,3,11
R3OKPH60910,3,21
R3OKPH61050,3,18
R3OKPH61137,3,9
R3OKPH61166,3,23
R3OKPH61177,3,34
R3OKPH61235,3,23
R3OKPH61279,3,13
R3OKPH61569,3,14
R3OKPH61586,3,22
R3OKPH61591,3,15
R3OKPH61617,3,17
R3OKPH61619,3,10
R3OKPH61704,3,20
R3OKPH62012,3,63
R3OKPH62029,3,24
R3OKPH62093,3,44
R3OKPH62114,3,25
R3OKPH62201,3,22
R3OKPH62266,3,28
R3OKPH62307,3,18
R3OKPH62324,3,16
R3OKPH62386,3,17
R3OKPH62416,3,21
R3OKPH62507,3,410
R3OKPH62524,3,9
R3OKPH62677,3,11
R3OKPH62780,3,22
R3OKPH62800,3,8
R3OKPH62910,3,14
R3OKPH62917,3,18
R3OKPH63340,3,60
R3OKPH63548,3,22
R3OKPH63572,3,13
R3OKPH63578,3,14
R3OKPH63711,3,14
R3OKPH63862,3,20
R3OKPH63933,3,24
R3OKPH64033,3,28
R3OKPH64040,3,8
R3OKPH64107,3,12
R3OKPH64159,3,13
R3OKPH9773,3,13
R3PANM36907,3,25
R3PANM37104,3,12
R3PANM37105,3,16
R3PANM37517,3,11
R3PANM37539,3,8
R3PANM37931,3,14
R3PANM38564,3,23
R3PANM38618,3,14
r3panm39049,3,12
R3PANM39105,3,24
R3PANM39781,3,16
R3PANM39996,3,8
R3PANM40088,3,11
R3PANM40559,3,10
R3PANM40601,3,63
r3panm40721,3,9
R3PANM40831,3,29
R3PANM41615,3,8
R3PANM41617,3,24
R3PANM42056,3,8
R3PANM42061,3,21
R3PANM42534,3,24
R3PANM43177,3,11
R3PANM43405,3,10
R3PANM43481,3,17
r3panm43918,3,6
r3panm44158,3,13
R3PANM44167,3,15
R3PANM44183,3,16
R3PANM44595,3,22
R3PANM44692,3,22
R3PANM44773,3,10
R3PANM44814,3,15
R3PANM45544,3,10
R3PANM45770,3,15
R3PANM46085,3,4
R3PANM46250,3,6
R3PANM46255,3,14
R3PANM46324,3,14
R3PANM46431,3,10
R3PANM47304,3,14
R3PANM47408,3,25
r3panm47452,3,13
R3PANM47774,3,28
R3PANM48769,3,22
R3PANM48911,3,56
R3PANM48937,3,11
R3PANM48947,3,17
R3PANM49002,3,8
r3panm49332,3,11
R3PANM49534,3,12
R3PANM49557,3,34
R3PANO38845,3,18
R3PANO39197,3,19
R3PANO43103,3,10
R3PANO44633,3,19
R3PANO45431,3,11
R3PANO47543,3,13
R3PANO47663,3,9
r3pano47839,3,4
R3PAPH36831,3,35
R3PAPH36888,3,18
R3PAPH36944,3,10
R3PAPH36994,3,22
R3PAPH37026,3,15
R3PAPH37037,3,19
R3PAPH37095,3,21
R3PAPH37184,3,29
R3PAPH37212,3,19
R3PAPH37315,3,12
R3PAPH37589,3,40
R3PAPH37724,3,9
R3PAPH37795,3,18
R3PAPH37824,3,26
R3PAPH37855,3,7
R3PAPH37999,3,9
R3PAPH38101,3,22
R3PAPH38709,3,76
R3PAPH38721,3,19
R3PAPH38768,3,23
R3PAPH38821,3,11
R3PAPH39236,3,20
R3PAPH39671,3,41
R3PAPH39750,3,31
R3PAPH39813,3,9
R3PAPH39860,3,29
R3PAPH39875,3,30
R3PAPH40045,3,9
R3PAPH40152,3,13
R3PAPH40271,3,21
R3PAPH40324,3,10
R3PAPH40361,3,12
R3PAPH40388,3,9
R3PAPH40390,3,30
R3PAPH40434,3,21
R3PAPH40465,3,20
R3PAPH40494,3,16
R3PAPH40676,3,20
R3PAPH40684,3,16
R3PAPH40823,3,8
R3PAPH40999,3,13
R3PAPH41029,3,12
R3PAPH41035,3,10
R3PAPH41068,3,13
R3PAPH41091,3,15
R3PAPH41120,3,7
R3PAPH41138,3,17
R3PAPH41187,3,12
R3PAPH41392,3,9
R3PAPH41560,3,11
R3PAPH41609,3,12
R3PAPH41611,3,13
R3PAPH41631,3,22
R3PAPH42101,3,34
R3PAPH42629,3,17
R3PAPH42678,3,18
R3PAPH42729,3,9
R3PAPH42776,3,13
R3PAPH42807,3,23
R3PAPH42861,3,23
R3PAPH42905,3,9
R3PAPH42945,3,119
R3PAPH43032,3,12
R3PAPH43048,3,20
R3PAPH43053,3,4
R3PAPH43065,3,32
R3PAPH43122,3,7
R3PAPH43123,3,24
R3PAPH43209,3,8
R3PAPH43227,3,7
R3PAPH43279,3,9
R3PAPH43287,3,17
R3PAPH43417,3,17
R3PAPH43554,3,58
R3PAPH43825,3,39
R3PAPH43853,3,20
R3PAPH43925,3,39
R3PAPH43956,3,11
R3PAPH44012,3,11
R3PAPH44130,3,14
R3PAPH44461,3,41
R3PAPH44478,3,10
R3PAPH44601,3,18
R3PAPH44686,3,11
R3PAPH44758,3,4
R3PAPH44760,3,56
R3PAPH44930,3,18
R3PAPH44975,3,12
R3PAPH45122,3,10
R3PAPH45128,3,15
R3PAPH45184,3,15
R3PAPH45205,3,9
R3PAPH45239,3,12
R3PAPH45266,3,18
R3PAPH45346,3,9
R3PAPH45354,3,7
R3PAPH45395,3,22
R3PAPH45535,3,23
R3PAPH45677,3,30
R3PAPH45781,3,20
R3PAPH45821,3,20
R3PAPH45823,3,7
R3PAPH45868,3,12
R3PAPH45907,3,32
R3PAPH46076,3,11
R3PAPH46191,3,11
R3PAPH46196,3,11
R3PAPH46275,3,12
R3PAPH46280,3,32
R3PAPH46565,3,11
R3PAPH46566,3,14
R3PAPH46602,3,15
R3PAPH46631,3,18
R3PAPH46790,3,10
R3PAPH46904,3,8
R3PAPH46931,3,28
R3PAPH47042,3,14
R3PAPH47140,3,44
R3PAPH47150,3,71
R3PAPH47377,3,23
R3PAPH47687,3,27
R3PAPH47961,3,22
R3PAPH48168,3,8
R3PAPH48330,3,36
R3PAPH48372,3,15
R3PAPH48394,3,15
R3PAPH48651,3,11
R3PAPH48679,3,23
R3PAPH48786,3,8
R3PAPH48822,3,17
R3PAPH48994,3,13
R3PAPH48995,3,13
R3PAPH49047,3,68
R3PAPH49227,3,19
R3PAPH49369,3,16
R3PAPH49412,3,33
R3PAPH49471,3,28
R3PAPH49548,3,21
R3PAPH60318,3,13
R3PAPH60336,3,22
R3PAPH60362,3,35
R3PAPH60368,3,25
R3PAPH60371,3,15
R3PAPH60385,3,40
R3PAPH60392,3,19
R3PAPH60395,3,15
R3PAPH60404,3,14
R3PAPH60412,3,88
R3PAPH60417,3,12
R3PAPH60425,3,11
R3PAPH60429,3,41
R3PAPH60464,3,6
R3PAPH60509,3,29
R3PAPH60531,3,23
R3PAPH60548,3,16
R3PAPH60554,3,8
R3PAPH60571,3,20
R3PAPH60584,3,6
R3PAPH60621,3,22
R3PAPH60653,3,27
R3PAPH60659,3,13
R3PAPH60660,3,9
R3PAPH60697,3,21
R3PAPH60767,3,44
R3PAPH60768,3,14
R3PAPH60775,3,30
R3PAPH60796,3,40
R3PAPH60821,3,11
R3PAPH60823,3,8
R3PAPH60824,3,51
R3PAPH60832,3,14
R3PAPH60867,3,6
R3PAPH60897,3,14
R3PAPH60899,3,39
R3PAPH60959,3,10
R3PAPH60983,3,13
R3PAPH60989,3,33
R3PAPH60994,3,45
R3PAPH61024,3,14
R3PAPH61032,3,14
R3PAPH61038,3,12
R3PAPH61049,3,145
R3PAPH61061,3,11
R3PAPH61107,3,17
R3PAPH61159,3,17
R3PAPH61201,3,8
R3PAPH61215,3,7
R3PAPH61231,3,27
R3PAPH61254,3,18
R3PAPH61292,3,36
R3PAPH61300,3,15
R3PAPH61365,3,7
R3PAPH61408,3,21
R3PAPH61427,3,20
R3PAPH61434,3,51
R3PAPH61446,3,24
R3PAPH61519,3,12
R3PAPH61522,3,98
R3PAPH61560,3,11
R3PAPH61590,3,7
R3PAPH61673,3,27
R3PAPH61704,3,20
R3PAPH61709,3,14
R3PAPH61759,3,29
R3PAPH61773,3,17
R3PAPH61804,3,11
R3PAPH61844,3,17
R3PAPH61876,3,50
R3PAPH61890,3,8
R3PAPH61970,3,23
R3PAPH61975,3,3
R3PAPH61985,3,13
R3PAPH62014,3,22
R3PAPH62093,3,22
R3PAPH62167,3,11
R3PAPH62253,3,17
R3PAPH62288,3,6
R3PAPH62309,3,15
R3PAPH62313,3,13
R3PAPH62335,3,18
R3PAPH62370,3,10
R3PAPH62393,3,7
R3PAPH62445,3,23
R3PAPH62486,3,28
R3PAPH62532,3,9
R3PAPH62548,3,18
R3PAPH62549,3,6
R3PAPH62576,3,20
R3PAPH62683,3,15
R3PAPH62696,3,44
R3PAPH62824,3,16
R3PAPH62851,3,19
R3PAPH62854,3,13
R3PAPH62865,3,18
R3PAPH62873,3,17
R3PAPH62884,3,21
R3PAPH62885,3,30
R3PAPH62905,3,15
R3PAPH62916,3,40
R3PAPH63010,3,12
R3PAPH63104,3,22
R3PAPH63216,3,24
R3PAPH63266,3,9
R3PAPH63367,3,15
R3PAPH63414,3,18
R3PAPH63418,3,16
Nm-W100208,4,12
Nm-W100227,4,8
Nm-W100639,4,14
Nm-W100670,4,66
Nm-W100680,4,10
Nm-W101178,4,20
Nm-W101198,4,8
Nm-W101274,4,9
Nm-W101303,4,14
Nm-W101304,4,27
Nm-W101412,4,7
Nm-W101497,4,10
Nm-W101857,4,10
Nm-W101975,4,21
Nm-W102174,4,12
Nm-W102205,4,39
Nm-W102250,4,25
Nm-W102266,4,9
Nm-W102281,4,20
Nm-W102301,4,8
Nm-W102321,4,29
Nm-W102346,4,8
Nm-W102350,4,22
Nm-W102467,4,10
Nm-W102541,4,12
Nm-W102613,4,32
Nm-W102619,4,18
Nm-W102639,4,29
Nm-W102744,4,13
Nm-W102745,4,18
Nm-W102791,4,22
Nm-W102821,4,34
Nm-W103014,4,6
Nm-W103021,4,12
Nm-W103350,4,7
Nm-W103379,4,26
Nm-W103390,4,19
Nm-W103471,4,8
Nm-W103511,4,11
Nm-W103582,4,7
Nm-W103598,4,13
Nm-W103599,4,21
Nm-W103617,4,9
Nm-W104114,4,20
Nm-W104213,4,7
Nm-W104251,4,14
Nm-W104293,4,22
Nm-W104427,4,29
Nm-W104433,4,13
Nm-W104560,4,20
Nm-W104613,4,17
Nm-W104636,4,16
Nm-W104643,4,28
Nm-W104671,4,13
Nm-W104677,4,16
Nm-W104713,4,18
Nm-W104741,4,14
Nm-W104813,4,63
Nm-W104956,4,43
Nm-W105018,4,30
Nm-W105065,4,12
Nm-W105114,4,10
Nm-W105277,4,29
Nm-W105364,4,15
Nm-W105399,4,16
Nm-W105561,4,6
Nm-W105715,4,17
Nm-W105729,4,13
Nm-W105946,4,20
Nm-W106004,4,12
Nm-W106069,4,7
Nm-W106354,4,10
Nm-W106597,4,12
Nm-W106713,4,17
Nm-W106830,4,10
Nm-W107190,4,21
Nm-W107197,4,10
Nm-W107455,4,13
Nm-W107554,4,11
Nm-W107720,4,63
Nm-W107802,4,14
Nm-W107833,4,11
Nm-W108107,4,11
Nm-W108410,4,10
Nm-W108424,4,19
Nm-W108506,4,12
Nm-W108666,4,8
Nm-W108692,4,11
Nm-W108696,4,27
Nm-W108782,4,11
Nm-W108855,4,9
Nm-W108891,4,14
Nm-W109078,4,7
Nm-W109137,4,13
Nm-W109217,4,12
Nm-W109322,4,8
Nm-W109488,4,17
Nm-W109506,4,12
Nm-W109574,4,10
Nm-W109657,4,29
Nm-W109706,4,18
Nm-W109710,4,10
Nm-W109714,4,22
Nm-W109766,4,8
Nm-W109787,4,9
Nm-W109907,4,8
Nm-W109934,4,21
Nm-W109939,4,13
Nm-W110095,4,17
Nm-W110244,4,12
Nm-W110478,4,8
Nm-W110781,4,13
Nm-W111383,4,26
Nm-W112023,4,16
Nm-W112653,4,47
Nm-W112710,4,5
Nm-W112732,4,29
Nm-W113825,4,16
Nm-W114097,4,15
Nm-W114754,4,7
Nm-W115827,4,17
Nm-W115954,4,12
Nm-W116437,4,14
Nm-W116990,4,12
Nm-W117020,4,31
Nm-W117369,4,16
Nm-W117391,4,11
Nm-W117453,4,29
Nm-W118061,4,15
Nm-W118584,4,20
Nm-W118650,4,8
Nm-W120284,4,25
Nm-W121084,4,781
Nm-W121571,4,14
Nm-W121810,4,49
Nm-W122156,4,8
Nm-W122306,4,6
Nm-W122374,4,26
Nm-W123169,4,34
Nm-W123691,4,22
Nm-W124806,4,25
Nm-W124831,4,49
Nm-W125209,4,23
Nm-W125789,4,27
Nm-W126329,4,23
Nm-W126721,4,12
Nm-W127356,4,14
Nm-W127370,4,14
Nm-W128051,4,38
Nm-W128134,4,40
Nm-W128343,4,17
Nm-W128831,4,10
Nm-W128880,4,40
Nm-W129050,4,15
Nm-W129504,4,22
NmW103348,4,13
NmW104925,4,17
NmW107506,4,57
Ph-W100032,4,21
Ph-W100202,4,15
Ph-W100209,4,25
Ph-W100283,4,9
Ph-W100296,4,16
Ph-W100297,4,22
Ph-W100312,4,11
Ph-W100348,4,17
Ph-W100361,4,29
Ph-W100388,4,18
Ph-W100471,4,13
Ph-W100474,4,25
Ph-W100512,4,17
Ph-W100556,4,36
Ph-W100714,4,9
Ph-W100759,4,32
Ph-W100795,4,23
Ph-W100808,4,22
Ph-W100911,4,41
Ph-W100913,4,20
Ph-W100972,4,27
Ph-W101026,4,34
Ph-W101036,4,16
Ph-W101073,4,17
Ph-W101218,4,9
Ph-W101229,4,13
Ph-W101305,4,39
Ph-W101324,4,13
Ph-W101404,4,21
Ph-W101425,4,17
Ph-W101444,4,11
Ph-W101469,4,8
Ph-W101476,4,12
Ph-W101479,4,10
Ph-W101636,4,22
Ph-W101648,4,13
Ph-W101655,4,31
Ph-W101672,4,11
Ph-W101791,4,30
Ph-W101827,4,22
Ph-W101861,4,19
Ph-W101862,4,30
Ph-W101971,4,20
Ph-W101978,4,13
Ph-W102032,4,27
Ph-W102041,4,12
Ph-W102123,4,59
Ph-W102233,4,22
Ph-W102264,4,40
Ph-W102267,4,38
Ph-W102317,4,51
Ph-W102333,4,28
Ph-W102472,4,15
Ph-W102491,4,8
Ph-W102564,4,15
Ph-W102726,4,11
Ph-W102790,4,61
Ph-W102796,4,51
Ph-W102909,4,11
Ph-W102931,4,19
Ph-W103055,4,26
Ph-W103131,4,29
Ph-W103166,4,17
Ph-W103242,4,15
Ph-W103261,4,27
Ph-W103275,4,81
Ph-W103291,4,13
Ph-W103353,4,18
Ph-W103519,4,17
Ph-W103686,4,18
Ph-W103691,4,27
Ph-W103733,4,36
Ph-W103747,4,16
Ph-W103774,4,49
Ph-W103834,4,9
Ph-W103843,4,9
Ph-W103957,4,7
Ph-W104167,4,14
Ph-W104173,4,22
Ph-W104225,4,22
Ph-W104273,4,8
Ph-W104357,4,12
Ph-W104375,4,17
Ph-W104483,4,17
Ph-W104515,4,16
Ph-W104545,4,32
Ph-W104676,4,21
Ph-W104823,4,35
Ph-W105057,4,10
Ph-W105161,4,36
Ph-W105435,4,8
Ph-W105464,4,11
Ph-W105555,4,111
Ph-W105616,4,19
Ph-W105636,4,32
Ph-W105643,4,8
Ph-W105681,4,21
Ph-W105727,4,37
Ph-W105757,4,15
Ph-W105851,4,23
Ph-W105855,4,19
Ph-W105891,4,20
Ph-W105911,4,13
Ph-W105978,4,18
Ph-W105990,4,24
Ph-W106087,4,6
Ph-W106296,4,23
Ph-W106362,4,16
Ph-W106454,4,18
Ph-W106517,4,15
Ph-W106573,4,14
Ph-W106579,4,16
Ph-W106740,4,19
Ph-W106769,4,29
Ph-W106806,4,14
Ph-W106822,4,15
Ph-W106886,4,42
Ph-W106909,4,24
Ph-W106982,4,38
Ph-W106989,4,10
Ph-W107099,4,16
Ph-W107480,4,22
Ph-W107516,4,21
Ph-W107519,4,33
Ph-W107556,4,54
Ph-W107887,4,23
Ph-W107965,4,20
Ph-W108000,4,42
Ph-W108083,4,18
Ph-W108190,4,17
Ph-W108195,4,35
Ph-W108233,4,13
Ph-W108325,4,40
Ph-W108333,4,19
Ph-W108343,4,14
Ph-W108345,4,12
Ph-W108372,4,17
Ph-W108534,4,11
Ph-W108557,4,14
Ph-W108635,4,15
Ph-W108638,4,21
Ph-W108647,4,10
Ph-W108741,4,17
Ph-W108766,4,45
Ph-W108835,4,10
Ph-W109053,4,8
Ph-W109090,4,14
Ph-W109123,4,31
Ph-W109135,4,30
Ph-W109196,4,20
Ph-W109227,4,12
Ph-W109270,4,17
Ph-W109339,4,16
Ph-W109355,4,9
Ph-W109369,4,17
Ph-W109442,4,10
Ph-W109447,4,11
Ph-W109453,4,17
Ph-W109463,4,520
Ph-W109482,4,15
Ph-W109691,4,15
Ph-W109698,4,14
Ph-W109817,4,11
Ph-W109831,4,12
Ph-W109888,4,14
Ph-W110846,4,16
Ph-W114306,4,13
Ph-W116741,4,18
Ph-W119204,4,30
Ph-W200026,4,14
Ph-W200056,4,14
Ph-W200242,4,11
Ph-W200287,4,18
Ph-W200387,4,14
Ph-W200458,4,10
Ph-W200474,4,22
Ph-W200525,4,27
Ph-W200528,4,7
Ph-W200563,4,14
Ph-W200573,4,54
Ph-W200779,4,12
Ph-W200803,4,56
Ph-W200805,4,16
Ph-W200908,4,18
Ph-W200915,4,14
Ph-W200982,4,35
Ph-W201080,4,29
Ph-W201159,4,21
Ph-W201290,4,17
Ph-W201293,4,22
Ph-W201461,4,15
Ph-W201541,4,15
Ph-W201607,4,12
Ph-W201620,4,11
Ph-W201638,4,19
Ph-W201734,4,10
Ph-W201747,4,27
Ph-W201756,4,22
Ph-W201759,4,14
Ph-W201868,4,16
Ph-W201869,4,17
Ph-W201952,4,24
Ph-W201982,4,22
Ph-W202154,4,13
Ph-W202213,4,19
